id,label,review
1346,1,"OK - say some college in southern California has an movie making class. And some dudes were enrolled just to film girls, and they gave them a camera. And then they were drunk/stoned/ or just to plain stupid to actually use a camera, and they turned this in for their grade. AND FAILED.<br /><br />That is my only explanation for this, this, thing. Good God they left the date and time counter on during some of it. The picture started in new scene way before the sound, and forget about a plot. Well apparently there was one and they had to tell you all about it once the 3 hour introduction sequence was finished. But I am glad they did because I never would have gotten it by watching this.<br /><br />STAY AWAY from this."
1347,0,"What can I say?? This movie has it all...Romance, break-ups, rich kids, punks and preps. This is my all time favorite movie that I can recite line for line....I remember when it first came out, I was 14 and couldn't get in....so finally got to see it on cable... I was hooked! Wanted to move to California and be a Valley Girl.. (Hey, I even remember the song by Moon Zappa, do you?) Tried in vain for years to get the never produced soundtrack...now you can find it on rhino records...."
1348,1,"WARNING: POSSIBLE SPOILERS (Not that you should care. Also, sorry for the caps.)<br /><br />Starting with an unnecessarily dramatic voice that's all the more annoying for talking nonsense, it goes on with nonsense and unnecessary drama. That's badly but accurately put.<br /><br />We know space travel is a risky enterprise. There's a complicated system with a lot of potential for malfunctions, radiation, stress-related symptoms etc, and unexpected things are bound to happen in largely unknown environments. They knew stuff could go wrong. In fact, stuff had gone wrong. It's called learning. Granted, Appollo 11 wasn't safe by today's standards and there was immense political pressure, but the overall performance of the technology on the mission was impressive.<br /><br />Assorted mistakes/comments I hadn't even to look up:<br /><br />1) Nixon prepared a speech in case something went wrong. Well duh. That's what I would've done. It was the apex of a propaganda war, after all.<br /><br />2) NASA gives green light despite the fact that Appollo 11 will probably blow up. (This is 'only' implicit, though.) Yeah, that's why they let people and press watch in almost-real-time.<br /><br />3) The capsule ejection wouldn't work. Like it didn't work the time a chimp was in it. The one that survived? It was a test launch and the rocket exploded, the capsule accelerated away and landed with a parachute. There's a video of it, you can probably find it on youtube or at least look it up somewhere.<br /><br />4) One interviewed guy says an explosion would have wiped out a fair part of Florida. I can only assume it was meant as a hyperbole, 'cause if not, I'm just aghast how he could get it so wrong.<br /><br />5) The technology then was primitive compared to today's standards. Actually, relatively primitive software and hardware is used even today, the reason being that it must not crash. It's even worse for spacecraft, because their computers must be built of comparably large components that aren't that susceptible to radiation. (And the craft itself must be pilotable manually anyway, so a complex steering system like the B2's wouldn't do.) What's with the fact that they were using 'TV screens' rather than 'computer screens'? It's the same damn technology. Actually TV monitors were and are produced with a significantly higher definition.<br /><br />6) 'If that object wasn't part of the rocket, it could be only one thing.' We see where this is going. Apart from the fact that the statement is wrong, who says it wasn't a rocket part? At least an interviewee clears up that if a thing is flying and you don't know what it is, it's by definition an Unidentified Flying Object.<br /><br />7) The voice-over as well as some misquotes make it seem as though the lander's radiation foil was actually its hull. Which would make it thinner than a space suit.<br /><br />8) Neil Armstrong's near death during a practice flight is footage I can appreciate; I hadn't seen it before. As I said, any piece of manifest technology can go wrong, especially if it's not been tested sufficiently on account of being, you know, unprecedented.<br /><br />9)The trajectory discrepancy of the descending lander (due to irregularities in the Moon's density) was at no time acutely life-threatening. Neither was the 'fifteen seconds of fuel left', which was, in fact, 'fifteen seconds of fuel left before having to abort the mission and returning to the command module'.<br /><br />10) A 'catastrophic chain of events' usually results in catastrophe. I really don't know how to put it any simpler. This, however, is a prime example of the rhetoric used.<br /><br />11) There's a short sequence of one of the astronauts walking and hopping around aimlessly like a gleeful kid, followed by the voice-over telling us that the reason for this strange behavior 'can now be revealed'. Turns out, he was walking and hopping around aimlessly like a gleeful kid. Hilarious stuff.<br /><br />12) It's mentioned that during re-entry, all contact was lost. This is a perfectly natural phenomenon and it was as well known at the time as it's impossible to circumvent with contemporary technology. Again, the gravity of this is implicit, but very purposely so.<br /><br />13) There was never a shuttle lost in space itself, while the voice-over presents this 'fact' as evidence that Appollo 11 was a pile of crap. Appollo 13 was a near-loss, but the two real disasters happened during liftoff and re-entry, respectively. In any case, comparing shuttles to Saturn rockets is somehow ... well, okay, just plain stupid. Even ignoring that, the successful shuttle missions seem to not have been deemed of interest to the audience.<br /><br />14) What the hell's up with the UFO? Even in the context of the movie, it makes no sense. Unless you assume it was made for entertainment purposes, aimed at a specific audience (which seems to include people with next to no understanding of either history, science, or rhetorics).<br /><br />Even the point of the movie is somewhat obscure. Catch-phrases like 'covered up until now', 'publically revealed here for the first time', come up, but the film doesn't place any blame or offer a lesson or anything, which could be expected of a film so emotionally done. In the good old tradition of sensationalism, there are numerous interview shots and recording fragments that are often out of context or with people that we know nothing about except 'NASA scientist'. Wow, so the astronauts were very nervous before the endeavor? Fancy that. What does this have to do with the point of the movie again? Oh yeah, which point.<br /><br />In summary, in addition to being either willfully or incompetently inaccurate, it's not even good entertainment. And believe me, I'm a guy who enjoys his crappy documentaries; this film isn't funny, witty, quaint, it's nothing."
1349,0,"Let's go straight to the point: this is The Movie I would take with me on a desert island (with dvd player). It's just perfect. If a reason for you to see a movie is that you love the actors, you like to see them free to involve in the space and feelings, this movie is for you. See the scene when Myrtle (Rowlands) come on stage drunk and Maurice(Cassavetes) has to improvise because she doesn't follow the script anymore. If you're sensitive to the camera's movements, you'll be fascinated by the way the camera moves on stage, the particular flow, that give you the impression camera follow the actors as if it was lead by the theatrical principle of 'private space'... amazing. And the story is just a brilliant mix of tale and realistic drama. Cassavetes is again arguing with Hollywood and the majors' politics, but this time, he do it through Broadway, making one of the most exciting movie about theater. Well, this movie is a bliss."
1350,1,"OK, we got JP from Grandma's Boy and Chuck from, well Chuck. I thought this movie would be quite good based on the reviews, and it did start out pretty high on my movie scale, but about halfway through it was just dragging out for so long I kept losing interest. I actually got so bored, probably because you can see right away what's going to happen in the end; the story is actually quite thread-bare, I skipped over 15 minutes and didn't miss a thing! This film should have been a short work, maybe around 45 minutes to an hour max. It starts out good and finishes good, too bad the filling is bland, boring, dull, and lacks everything but time. Some people say they like it for the music; I don't care for jazz and I don't go see movies for their score, I go for the story and when that's drawn out... well, ratings drop in my book.<br /><br />Bottom Line: Good open, great close, boring filler. Story was cool, but if you don't know what's going to happen a quarter of the way through, you haven't seen too many thrillers."
1351,0,"Bears about as much resemblance to Dean Koontz's novel as Jessica Simpson does to a rocket scientist. If you've read the book, I suggest you put it as far out of your mind as possible before watching the movie.<br /><br />Watchers is your typical 'Boy meets dog, dog turns out to be super-intelligent government lab experiment, dog and boy are pursued by super-intelligent and emotionally disturbed monster created by same lab, and, oh yeah, did I mention the shady government agents pursuing the monster pursuing the dog?' movie.<br /><br />Corey Haim is the boy, Barbara Williams is his mother, Michael Ironside is one of the evil government guys, and Sandy the dog is, well, the dog (named Furface here; Einstein in the book).<br /><br />The monster effects are ridiculously cheesy, much of the dialogue is laughable, the script rarely makes sense or is believable - a good example is Haim's character's unquestioning acceptance of the dog's intelligence, as if every Fido off the street can type messages on a computer keyboard or bark once for yes and twice for no! Hmm, it's gotta be the puppy chow, right? Haim's performance is enthusiastic but shaky, as he carries off the stupid dialogue with the least amount of skill. Ironside has been the highlight of many a bad movie, and this is no exception. He easily gives the best performance of the movie, although I'm compelled to add that the dog (who's a pretty darn good actor himself!) comes in a close second.<br /><br />All in all, an atrociously dumb movie, and yet . . . And yet I watched it three times within a week. And yet I can't help liking it. Hey, what can I say, I have a taste for junk - and Michael Ironside (not that I've ever actually tasted Michael Ironside- I'm sure there are laws against that). But any movie that can make me laugh that hard (yes, even unintentionally) can't be all bad. Chalk it up to a guilty pleasure, a 'yes I know it's insultingly stupid but I like it anyway' movie.<br /><br />It's tough for me to rate this. On a normal scale I'm forced to give it a D-, but on my own personal cheese scale, it gets bumped up to an A-.<br /><br />Yeah, I know. I'm weird like that."
1352,1,"This series takes a classic story and makes rubbish of it. Robin is somehow mystified by an elk-man in the forest and is embroiled in all sorts of druidism and outright satanic episodes. The story is more about him avoiding the evil sheriff than helping the poor. This is barely watchable. And to top all the ridiculousness they kill Robin at the end of series 2 and replace him with another actor. Some people may like this show as a fantasy show but it is NOT a Robin Hood show. If you want Robin fighting in king Richards name against Prince John and the sheriff and if you want Robin feeding the poor and oppressed, watch the classic series or the newest from the BBC."
1353,0,"Romantic comedy is not the correct way to describe 'How to lose friends & alienate people'. The underlying romance in the plot is, for the most part, displaced by a far more interesting 'rags to riches' tale. Although the central line of the story is somewhat rushed passed, in several screen shots, it does have a sense of; getting the 'nitty gritty' out of the way, focusing on those key relationships which make 'office politics' and using those almost irrelevant scenes, used purely for comic effect. Yet it works so well, especially with Pegg in the front seat. The film is ultimately very clever, playing well on the trans-Atlantic relationship Pegg shares with his co-stars and merging the cross between the high and low -life society quite well and quite refreshingly in a storyline that despite predictability is somewhat of a unique journey. The different characters in the film are presented well and casting is definitely a plus point on the film. Both the 'trading places' relationship between Pegg and Huston and the 'love, hate' relationship between Pegg and Dunst do work so well in a story that is, for want of a better word, charming. Even Fox, whose main asset is of course sex appeal, shocks with what turns out to be quite a dark character and acts that 'bimbo' role all to well. Its one of these films where every little detail does pay tribute to a great piece of work. From transsexual strippers to an amazing soundtrack it all meshes nicely into what can only be described as clever comedy."
1354,1,"To sum it up in a nutshell, this film was disappointing and could have been shortened by twenty minutes.<br /><br />The acting was sub-par, the only decent actors of the bunch being Trisha, the killer and Molly. The music was slightly lame but fitting and the special effects were much too overused. The story/scriptwriting was poor, the unnecessary torture/romantic scenes being dragged on for way too long and a disappointing ending.<br /><br />The start of the film was rather slow, the fake-looking gore not much of interest. Trisha arrived at the house, and there was some premise for a good storyline.<br /><br />Trisha started to receive the threatening phone calls, which heightened the suspense. This momentary suspense, the best feature of the movie began to build, but then the friends crashed the place, wrecking all potential suspense/horror in the film.<br /><br />The plot then becomes obtuse from here on. Chemistry sparks between the two couples, and then the killer picks off Frank and the other girl. This scene was dragged on and unnecessary.<br /><br />The killer then makes her way for Trisha and ties her up. There is an overdone torture scene which goes on for at least ten minutes too long. As the gore is done badly this is not entertaining at all, and it bores more than shocks.<br /><br />In summary, the first thirty minutes of this film sound promising but then poorly written dialogue and general lack of plot ruins this film.<br /><br />3/10."
1355,0,"I was an usherette in an old theater in Northern California when this movie came out. As good as it is on DVD, it's even more eerie and terrifying on the big screen. Although it has been about 9 years since I have seen it, it is still one of my all-time favorites. At the risk of sounding trite, 'They just don't make 'em like this anymore!' If Sixth Sense freaked you out at all, this movie is definitely for you! Great storyline, incredible cast of characters, ominous setting; even the soundtrack has a haunting quality to it. I highly recommend you not watch it alone. What a brownstone apartment was renting for in 1977 alone, will have you gasping (it would be at least 10-times that price today)."
1356,1,"A study in BAD. Bad direction, bad acting, bad writing and f/x that´ll teach you that you´d better upgrade your computer before filming. It´s the kind of flick you used to do totally drunk in your cellar with Dad´s camera when you were young at heart. But YOU certainly would not show it in public when you´re sober again, would you? YOU wouldn´t even view it. Avoid at all costs."
1357,0,"I originally saw this very dark comedy around 2000 or so on cable TV. What a surprise and delight! Everyone is covertly armed in this movie! Dreyfuss plays the 'mental' don (remember the New York don who was supposed to be schizophrenic? Art imitates life or vice-versa?). Diane Lane and Ellen Barkin are at their most beautiful and NOT to be toyed with! Thus proving that beauty and toughness DO go together! Then there is the great 'bullshit' scene between Barkin and Jeff Goldblum (Rita and Mickey) where they verbally play off the world 'bullshit.' This film is both subtle and bald. For all the shooting, it can be a very quiet film. And, you have the opportunity to see several actors in their final or near final roles. Joey Bishop. Richard Pryor. Henry Silva. It is not a film for everyone. But, if you like a film that has a lot of word play and keeps moving without blowing up everything in sight, this is the film for you. Roger Ebert dumps on this film. He's flat wrong. THIS is a fine, fine film! Maybe just not one for Ebert. I consider it as a 10 because of how well it is done and how funny the script can be, while not really being a straight comedy kind of film. I like it so well that I bought it on DVD because it just doesn't get shown very much on cable TV. Now, it's all mine!"
1358,1,"What the heck is this about? Kelly (jennifer) seems to drop all moral behavior as soon as she arrives to the island. She finds this Juan P (Manuel) existing and exotic, though she witnessed when he slapped his ex in the face, which he also justify later on in the movie, right or wrong? These two guys are the first to find each other on the island. Kelly are totally lost in every sense and the great Juan P can fish and built a somewhat house. Mr handyman. They seem to have a great time. Then Billy Zane (Jack, Kellys characters husband) shows up and of course, two days without knowing what his wife has been doing whit this gorgeous Juan P, he is a little bit jealous. Billy Z is the stereotype rich guy and maybe not the nicest man in the world. He dislikes Juan P (for hitting his girlfriend at the pier, who can blame him? Hes also is arrogant, but he paid loads of money to rent that boat and Juan P who is the waiter/everything cant even fetch him a beer whit in 20 min. Wouldn't you be upset? Yet Billy is probably the guy you want to punch in the face if you meet him. But at the same time, he is, not to be blamed for, suspicious about the scuba goggles Manuel has. Kelly and Billy just lost some dear friends! How convenient he just happens to have them, no matter what!). However, for some strange reason Kelly likes this girl hitting Manuel and starts to hate Billy for being jealous. OK, Billy is overreacting, thats for sure, but Kelly isn't doing much to convince him either. She spends more time with Juan P and even wants him to sleep with them since hes been so nice (and even though Manuel yelled at her and calling her things for asking him some intimate questions. But Kelly is SO forgiving...). Yeah right. And then she starts to have sex with this Juan P. It should be said that Kelly and Billy seems to have a working relationship before this island incident, at least, they have intimate sex on the boat and talks like people do when they like each other. Now, you can think that this scenario is possible. But for real, is it? Are you cheating your husband after two days on a coconut island just because hes jealous and acts like a drunk in the bar? (i wouldn't disagree if there relationship was really bad but the director doesn't give much hints if thats the case). For Christ sake, Juan P hasn't really shown himself being a good person. Catching some fish and built a wood house to get into someones panties, is that showing a good side? Not trying to befriend Kellys husband in anyway (which would be very simple by letting them be alone most of the island-time, simply be respect) He doesn't care about their relationship (and Kelly cant figure that one out), he just want to have sex with Kelly. Kellys character is just not trustworthy (if she was stranded with Billy and another attractive girl, wouldn't she be upset or what?!). Or maybe she is? Billy Zane plays a not very nice person, and Juan P isn't actually much better if you really think about it. And poor Kelly is so confused, and believes having sex with Juan P will solve everything because her husband is so strange and so aggressive towards poor Juan P? So... for all of you who reads this... What do you think about it? If you where the Kelly character, would you consider cheating on your husband, knowing one day you'll be back in real life, and all of a sudden Billys maybe not that horrible person after all. Hes just too jealous. And if you where Billys character, what do you say, is he totally wrong in his behavior? And Juan P character what do you guys really think of him. One thing is for sure. Manuels exist! Ps... The voodoo thing is so totally wrong here! What the heck was that about?! Seriously! Anyone tell me?"
1359,0,"I've seen Riverdance in person and nothing compares to the video, but the show is awesome. The dancers are amazing. The music is impacting. And the overall performance is outstanding. I've never seen anything like it! I suggest that you see this show if you can!!!"
1360,1,"1st watched 12/7/2002 - 3 out of 10(Dir-Steve Purcell): Typical Mary Kate & Ashley fare with a few more kisses. It looks to me like the girls are getting pretty tired of this stuff and it will be interesting what happens to them if they ever decide to split up and go there own ways. In this episode of their adventures they are interns in Rome for a `fashion' designer who puts them right into the mailroom to learn what working hard is all about(I guess..). Besides the typical flirtations with boys there is nothing much else except the Rome scenario until about ¾ way into the movie when it's finally revealed why they are getting fired, then re-hired, then fired again, then re-hired again. This is definetly made by people who don't understand the corporate world and it shows in their interpretation of it. Maybe the real world will be their next adventure(if there is one.). Even my kids didn't seem to care for this boring `adventure' in the make-believe. Let's see they probably only have a couple of years till their legal adults. We'll see what happens then."
1361,0,"The first Disney animated film without the strong involvement of Disney himself, this film suffers from the fact that the story is not particularly original or interesting (this is, I believe, the only animated Disney film since the 1940's which is NOT based on an earlier book or other work, but is rather an original story). As others have noted, the plot is essentially a cross between the romance in Lady and the Tramp and the kidnapping/journey home story in 101 Dalmatians.<br /><br />But to overcome this flaw, the filmmakers have successfully used many of the better features of most of the Disney animated films of the previous 10-15 years: Phil Harris (from The Jungle Book) voicing one of the main characters, follows his duet with Louis Prima in the previous film with another here with Scatman Crothers. The quality visual look of this film is virtually carried over from 'Dalmatians' (with some nice nods to French Impressionism, it appears), and the villain here (the butler) is strongly reminiscent of the henchmen in that film as well. (This is probably one of Disney's least memorable villains.) The main story goes back and forth between the cats, and the butler's ongoing difficulties with two rural hound dogs (with great voice work by Pat Buttram and George 'Goober' Lindsey'). The various animal characters are similarly familiar to those who have seen 'Tramp' and 'Dalmatians.' The cats' owner, while bearing a striking visual resemblance to the wicked stepmother in Sleeping Beauty, bears none of that character's nasty traits and comes across as very warm and generous.<br /><br />The real strength of the film is the voice work; after first going toward the use of mostly familiar actors in The Jungle Book, the tactic is continued strongly here with Disney veterans Harris and Sterling Holloway from The Jungle Book, and Eva Gabor (who would do a very similar character in the later film The Rescuers), as well as Crothers and Nancy Kulp. All are excellent here, particularly Harris and Gabor in the leads. The character animation is as excellent as one would expect, showing a variety of emotions well.<br /><br />Smaller children may be upset by a few brief episodes (an escape from the path of a speeding train, a near-drowning by one of the children), but these are not presented in a particularly frightening or dark manner and are over very quickly. Overall, there's very little of the type of more frightening scenes found in many other Disney classics.<br /><br />One minor oddity is the way some visual aspects of 60's culture are depicted among the jazz-performing cats in supposedly 1910 Paris; one can't help but wonder why the story wasn't set solidly in the present, other than the great deal Paris had changed much of its appearance in the intervening time. It really would have made more sense that way.<br /><br />The songs, while being pleasant and sometimes very enjoyably performed, are not particularly memorable. Nonetheless, the general energy applied here, the excellent voice work and fine animation all contribute to overcome the relatively few and minor weaknesses. Far from the greatness of classic '10's such as Pinocchio or Aladdin, and not quite up to the '9's one might give to Sleeping Beauty or 101 Dalmatians, this is probably a rather marginal 8 of 10; perhaps a 7."
1362,1,"Butter Battle is an entertaining story about two fictional cities and their arms race. It is also as misguided allegory about the Cold-War and arms races in general. Yes, it is a children's book, but like so many of Theodor Seuss Geisel's works it hits people over the head with its moral.<br /><br />And that moral is what, exactly? Sure it is laudable to encourage us to concentrate more on what unites us than what divides us. It is even a good thing to encourage international cooperation. But to equate the differences between the Warsaw Pact nations and the Nato west to a difference in butter application is just plain wrong. To point out the obvious, many Warsaw Pact nations enjoyed intermittent periods of shortages of butter and bread -- they would have been happy to eat it butter sideways if it were available. On a less literal level, and whatever your political inclination, Soviet socialism versus Western (particularly Anglo-American) democracy is not a mere question of preference and custom.<br /><br />To make the point even clearer, nuclear weapons were not developed in a Cold War with the Soviets, but in a hot war with the Axis powers. There is no doubt that Germany was developing nuclear capability during the war. Should the US have refrained from nuclear weapons research putting their trust in their (less than inevitable) victory in the conventional war? Once the weapons were developed they were used against the enemy who attacked us at Pearl Harbor. What does a nation do at this point when the genie is out of the bottle? Furthermore, hindsight is 20-20, which is to say that there was no way of assuring another half crazed dictator wouldn't crop up with his eyes on developing nuclear weapons. The second Gulf War has shown the incredible difficulty in ascertaining credible threats and neutralizing them.<br /><br />In any event, the cartoon is little more than simplistic propaganda which does little to explore the nuances of the ethical questions behind nuclear armament and instead tries to inculcate fear of weapons technology into children."
1363,0,"Has the drama, suspense, and character developments you would enjoy if you like drama that engages you and entertains as well as educates.<br /><br />The writers know their material and it shows. The direction is always engaging and not blase, and the acting terrific. Why this show didn't win any awards tells me the 'powers that be' in Hollyweird don't know drama or much else for that matter. <br /><br />There is a plot twist in this episode at the end was a complete surprise and was very well played out. I'm glad it wasn't used as a shock scene for any climatic end to this series which would have been more typical and dull. Rent this series at once! Let's hope its brought back from celluloid extinction."
1364,1,"And so it started with 'Shreik' a send up of horror films, then we had Scary Movie, a genuinely good attempt at a new kind of genre, the illustrious send up. however....now we have: Scary Movie* Scary Movie 2 Scary Movie 3 Scary Movie 4* Date Movie Meet The Spartans Not Another Team movie* plus many more (genuinely funny movies marked with *)<br /><br />and.....Super hero movie.... it seems the people that make these movies cannot yet grasp what makes the send-ups funny. using the rip-offs from other movies in a funny way is all well and good if done properly, but not many producers seem to know how to do that. Scary movie(1) did it well, the following sequels were then horrendous as the tried to over play the franchise, but it was redeemed by Scary Movie 4. Not another teen movie was good because it used the spoofs well...and to its credit i am sick of teen movies. however, this movie plays like a bad version of all of these. it relies on slap stick the would make even the 3 stooges cringe, violating the image of Stephen hawking, and then when people begin to get bored (and the producers knew when this would be) we are treated to Pamela Anderson in a skin tight suit. to conclude, spoofs should be about making a homage-like mock-up of an original movie with an original storyline, not plastering random take offs of legitimate film onto the storyline of a real film. <br /><br />...i shudder at the thought of 'SCI-FI MOVIE' and get my seppuku knife ready"
1365,0,"Again, I've read all of the comments posted here and agree with the many intelligent ones, but totally disagree with those who think it was/is hokum.<br /><br />Personally, I think nuclear is about the only energy left to us, unless our governments (feds and states) increase the grants thinking homeowners will use photo-cells on their roofs. Many attractive and pricey homes in Southern Calfifornia are designed and built to take advantage of the cleanest energy around, the sun. I live in a loft, which is exposed to total sunlight on its roof the entire day. I hardly use the AC - I'm sure it would consume too much electricity to convert the intense heat in the attic to about five degrees cooler. We are blessed with 'dry' heat in this part of the country. I'm from the Gulf Coast of the USA, so I know about humidity.......<br /><br />That said, I found 'the China Syndrome' to be a convincing movie about what COULD go wrong, if the industry is not busy regulating and inspecting nuclear plants. I think there are enough comments posted here to enlighten those who still fear it like the plague: they ARE safe. TMI is still on-line....<br /><br />Director James Bridges carefully guides this plot (by Mike Gray-T S Cook) to build suspense and to a thoughtfully interesting film. All the roles were well-played: Jane Fonda ('Kimberly Wells'), Jack Lemmon (Jack Godell') and producer Michael Douglas ('Richard Adams') are all excellent in their roles, plus all of the rest of the cast. I, too, loved there being no score. It was so interesting to get a true-to-life glimpse of the behind-the-scenes of the TV industry - that shouldn't be surprising. Currently, Dan Rather is sue-ing CBS, and I hope he wins. Can you believe Donald Trump saying 'he's a loser' ? Trump - who cares? 'tiberius1234' posted a very good comment here - I agree. It is my opinion that getting 'vaporized' by a nuclear spill is much better than living in a world which has been wasted, and becomes 'Blade Runner' and/or 'Solyent Green'. Come away from your video-games for a couple of hours and watch this 'dated' movie (really isn't), and get a little education on nuclear energy. I Recommend it to the whole family...."
1366,1,"I would love to have that two hours of my life back. It seemed to be several clips from Steve's Animal Planet series that was spliced into a loosely constructed script. Don't Go, If you must see it, wait for the video ..."
1367,0,"I really have to say, this was always a favorite of mine when I went to see my grandma. And it still is. It is very, very close to the book. The way it is filmed, and the players were just all excellent! I have to recommend this movie to everyone who hasn't seen it. Almost everyone I talk to hates TV movies, but this was really great! I gave it 10/10."
1368,1,"The Fluffer may have strong elements of porn industry truth to it - but that doesn't make up for the fact that it's pretty shabbily directed and acted - and with a very mediocre script.<br /><br />B grade from start to the exceedingly drawn out finish.<br /><br />It would be embarassing to think of the general public being offered this piece as an example of state of the art gay film making.<br /><br />Hopefully it has a limited life in the gay film festival circuit and is allowed to die a natural death on video.<br /><br />This film will open the Queer Film Weekend in Brisbane on April 10, 2002. I think its success there will be strongly influenced by the amount of alcohol consumed in the preceding cocktail party - they're gonna need it."
1369,0,"An ok movie about downs syndrome. A mother has twins one is very sick the other is good but he has downs. The mother does not think she can raise him so she gives him to some people who have 15 kids 11 have downs! the mom does not like this & she thinks he should be with his family ( I agree too ) so they take it to court & the family gets broken up & the grandparents lose, it never really says if the mom & daughter makeup? I think this movie's good but the plot is familiar, it's still good & has a few unintentional laughs!"
1370,1,"Why oh why don't blockbuster movies simply stick to their selling point? Everyone in the cinema, young and old, was there to see talking animals make jokes, and whilst they did that we were all happy... And then, as with Lost In Space, came the two killer blows - plot and sentiment. Who really cared what happened to the tiger or whether Eddie Murphy made up with his daughter? Not me, that's for sure."
1371,0,"The feature length CGI movie has just been released this year, but whilst it will provide kids a lot of entertainment, for die-hard Alvin fanatics and followers who grew up with the 60s and 80s versions of the cartoon shows, The Chipmunk Adventure is probably the best Alvin and the Chipmunks based animated movie, ever.<br /><br />For starters, the animation is as ever terrific, the character designs are as they should be in the cartoons- unlike the motion picture film itself, it is just sheer fun to watch. there are no celeb voices, no CGI generated effects, just pure quality 2-D, hand drawn animation and the colours are fantastic- bright, bold and beautiful. The jokes and humour is typical chipmunk standard and the narrative is spot-on. In truth, The Chipmunk Adventure is everything the live action movie ought to have been, but isn't. Alvin, Simon and Theodore compete with the Chipettes, Elenor, Jeanette and Britney in a hot air balloon contest and along the way, the kids encounter all manner of problems and dilemmas that they have to resolve in their own way. And no chipmunk movie is complete without the odd renditions of classic rock and pop anthems.<br /><br />The Chipmunk Adventure is for kids and adults alike-, which is another advantage over the CGI movie- as whereas, the 2007 version will gain a few new admirers, the 1987 movie will appeal to both young and older Chipmunk fans. Bagdarasian and Karman provide the helium-like voices of the film's trio.<br /><br />Overall, this film is a must for fans of the cartoon shows themselves- you will not be left disappointed. If you have seen the live action version, then you'll feel that this movie is a much better effort in contrast. If you haven't then you should go and see it still, or even still forget the Jason lee movie and as an alternative, stick with this"
1372,1,"2 stars for Kay Francis -- she's wonderful! And she didn't deserve this horrible tripe that Warner Bros. threw her way! <br /><br />The two-pronged premise that this movie is based on is ridiculous and unbelievable in the extreme. Kay is a small-town wife and mother who yearns for something bigger: she wants to be an actress. When a big-shot actor comes to town and invites Kay to his hotel to talk about possibilities, Kay tells her husband she's going to the movies. The hubby's biddy of a mother puts a bug in hubby's ear that Kay's not being truthful, and he sets out looking for her. He finds her w/ the actor in the hotel (they are only talking!) and he slugs the guy, who falls over a railing, lands face-first in a pond (lake?), and dies. Now here's the two unbelievable premises upon which the rest of the movie is based: <br /><br />1) the judge tells the jury that if it's determined that the man died *before* his head went into the water, that they must find the hubby guilty of first degree murder. (Whaaaaa?????? I think slugging a guy in a fit of rage would count for manslaughter or murder 2 at the most, not FIRST DEGREE murder. Give me a break! But the plot required him being found guilty of murder 1 so that he could be sent to prison for life. Whatever.) <br /><br />2) the hubby's lawyer, after the conviction and sentencing, tells Kay that it's all HER fault. His reasoning is that if she hadn't gone over to the actor's room, then her husband wouldn't have had to go after her and slug the guy and kill him. He tells her that she's the guilty one, not her husband, and she nods and agrees. What. The. Hell?!?!?! The rest of the movie is all about Kay trying to achieve fame and money in order to get her husband released from prison and right the wrong she committed by causing him to kill the actor dude in the first place.<br /><br />I can't even go on with this review. The movie was just all too painful. Four years earlier, in the pre-code days, you'd never have caught Kay playing such a wimp! In true Kay Francis fashion, though, she did do her best to make us believe that this woman was a believable character. I give her much credit for trying to breathe some life and credibility to this thankless role. This character was a far cry from pre-code Kay roles and real-life spitfire Kay Francis.<br /><br />Steer way clear of this one! There are much better Kay Francis vehicles out there! (From personal experience, I can highly recommend Mary Stevens, MD and Jewel Robbery; also good are Dr. Monica and One Way Passage. I'm sure there's other great Kay flicks as well, but I'm only mentioning the ones I've seen and can recommend.)"
1373,0,"Certainly one of the most hilarious films of all time. Excellent original music, clever, heady...it's hard to be articulate about something this good. There isn't one character that you don't instantly love to watch- Myronex 'Putney, there's trouble in the black room!' 'My name is Rufus.' The lines, thrown away left and right, are classics themselves, recalling Slapshot, Caddyshack, Anchorman, Repoman, Dolemite, any comedy whose dialog is not of the formulaic set-up punchline variety. 'Putney, Myronex called you tasteless!' 'My organization is pro-integration...' 'Where's Lopez? 'He's in my head'' They don't sound brilliant until you hear them in the context of the scene. ...This movie will eat your brain, it's too good. I've read reviews calling this film racist, which couldn't be farther from the truth. Every scene is gold, from the Etherial Cereal commercial to the Brothers In the Black Room meeting to that haunting trumpet in the closing scene. One word - genius."
1374,1,"What was this about ?? Pre-destination, you can not change the future cause it has already been written ??<br /><br />I'll give it this much. I did want to see what happened next and therefore watched the whole movie. This movie took a concept and made it watchable.<br /><br />If you're looking for a recommendation, See it at matinee prices. No thrills but an interesting concept. They should have left the Y2K reference out...."
